ID, full_names, score1, score2
11281, Dominique Neale, 32, 48
17897, Jules Andrews, 22, 37
20066, Lucy Hopkins, 33, 46
17876, Deanna Miles, 20, 20
12294, Bernadette Garner, 36, 43
15334, Phillipa Glover, 25, 48
16933, Katherine Simmonds, 32, 27
20092, Krystal Xu, 21, 47
13517, Ronald Walker, 38, 38
18839, Ryan Thomas, 47, 30
16236, Moira Williamson, 26, 20
28742, Aileen Langford, 21, 46
12322, Amit Reed, 40, 34
21475, Ravi Dawes, 33, 20
15090, Julie Patterson, 49, 40
26529, Madeleine French, 38, 39
11495, Sonja Cross, 49, 48
30018, Yvette Turner, 28, 48
15679, Paula Fowler, 40, 36
11073, Drew Wright, 25, 41
10667, Trent Nixon, 26, 36
19422, Carlo Hobson, 36, 21
13062, Miles Newton, 42, 41
34668, Xavier Noonan, 30, 25
28740, Vickie Davis, 23, 22
18745, Luke Beattie, 42, 47
23024, Carolyn Arnold, 25, 21
20022, Kym Stanton, 34, 31
28446, Felicity Garner, 47, 36
23325, Bruno MacKay, 37, 33
13476, Cherie Brook, 24, 32
31782, Dana Hanson, 30, 23
17423, Isabelle Booth, 47, 49
11676, Erik Tonkin, 38, 47
24218, Marita Mortimer, 40, 32
17866, Marianne McDonnell, 43, 28
27410, Roman Lawson, 44, 30
17420, Bill Duffy, 36, 41
13941, Johnny Hansen, 46, 28
21979, Vicki Sims, 24, 32
11061, Madeleine Reilly, 32, 40
23297, Lou Hill, 29, 41
18369, Annie Welch, 23, 25
13210, Karina Li, 33, 41
15735, Rebbecca McDonald, 43, 29
26043, Amelia Foley, 42, 27
19266, Jo-Anne Coleman, 36, 23
26084, Rudy Owens, 36, 48
31995, Philippa Steele, 30, 38
11959, Shelly Kirk, 21, 49
24530, Janine Sweeney, 24, 35
19874, Phillip Howarth, 26, 26
13942, Neale Thomson, 27, 30
18505, Tristan Faulkner, 30, 43
21524, Shane Little, 47, 47
22713, Elaine Manning, 37, 33
11914, Nathan Robb, 44, 27
10755, Wally Graham, 26, 49
20438, Sam Bartlett, 34, 48
19474, Ron Sullivan, 25, 31
15232, Claudia Fuller, 42, 26
16468, Patrick Short, 20, 27
22316, Samantha Andersen, 24, 40
12210, Isaac McIntyre, 23, 39
25450, Damon MacDonald, 46, 40
32119, Jon Goodman, 31, 49
26974, Karen Newton, 47, 21
23791, Christina Mansfield, 32, 47
13973, Rowena Hayden, 24, 37
20614, Bernard Newman, 44, 30
16956, Frank Bowen, 20, 29
12254, Michaela Turner, 48, 42
12579, Bill Banks, 24, 34
24170, Ron Tanner, 33, 29
15429, Tony Curtis, 22, 45
10970, Lorraine Fulton, 42, 38
26987, Ella Peacock, 48, 21
23833, Cathryn Hilton, 24, 49
22681, Naomi Mahoney, 28, 36
11506, Robyn White, 20, 42
21906, Jenni Byrne, 26, 38
11854, Gerard Steel, 39, 34
18946, Jade Stuart, 29, 24
28322, Pat Cook, 35, 21
20251, Katrina Ma, 22, 24
24343, Aimee Cassidy, 24, 22
14082, Travis Randall, 31, 37
16671, Prue Irvine, 21, 30
13648, Daisy Reeves, 48, 31
13639, Aaron MacPherson, 37, 39
11472, Dennis Sharp, 35, 49
23876, Brent Browne, 20, 22
21281, Lorraine Maloney, 26, 37
17923, Micheal Keogh, 31, 38
18918, Anita Judd, 48, 22
30155, Renae Coates, 32, 38
10782, Agnes Keenan, 41, 23
10132, Kirk Watson, 34, 26
11701, Carl Crowley, 47, 29
12927, Faye Lee, 31, 24
11548, Sonja Conway, 33, 28
29124, Colleen Byrne, 39, 31
18738, Felicity Patel, 33, 47
16014, Katy Fernando, 27, 28
23140, Lisa Hughes, 23, 44
12193, Amber Todd, 42, 47
22518, Marc Neville, 48, 28
12901, Caleb Hansen, 24, 45
25507, Christopher Jordan, 45, 36
22077, Gina Michael, 40, 41
24184, Sunny Hope, 30, 22
21253, Lance King, 30, 23
28328, Ashleigh Dean, 39, 27
13560, Johnny Parker, 46, 29
17918, Jacqueline Stewart, 38, 24
29250, Julianne Foster, 41, 42
18362, Kirk Low, 21, 34
13274, Shaun Fisher, 47, 28
14193, Jim Browning, 30, 49
26777, Tina O'Donnell, 22, 35
18199, Trisha Stephens, 34, 45
10759, Lindy MacPherson, 47, 32
20090, Anita Allan, 28, 27
31519, Leeanne Pollard, 20, 21
11349, Karen Coffey, 27, 34
11196, Viv Lake, 43, 42
10117, Robert Beasley, 42, 45
18763, Candice Leahy, 23, 22
24835, Trisha Andrews, 47, 30
19264, Kathie Langford, 42, 37
23188, Anne Hewitt, 44, 43
21218, Vaughan Kidd, 36, 41
24326, Felix Wade, 25, 35
11582, Jenna Gibbons, 28, 42
23081, Matthew Faulkner, 37, 20
13576, Fay McNeill, 22, 29
12420, Roslyn Sanderson, 31, 48
24468, Bianca Hutchison, 35, 21
12584, Lauren Stone, 44, 22
12635, Beryl Piper, 43, 25
17787, Lloyd Dyson, 33, 43
26047, Krystal North, 35, 31
27378, Tracey Gunn, 23, 41
18915, Roman Howard, 20, 27
14313, Rosalie Bentley, 47, 46
13966, Edward Bentley, 48, 30
24669, Bonnie Foster, 32, 44
12311, Jacqui Cheng, 41, 34
14668, Suzi Hammond, 20, 41
15037, Alfred Yu, 44, 28
11427, Marian Patterson, 20, 30
11173, Vic McGrath, 29, 32
27914, Rosalie Nicholson, 29, 38
15595, Byron Field, 49, 37
33925, May Wood, 31, 29
25755, Kylie Donnelly, 35, 47
10822, Vivian Goodman, 38, 45
11688, Douglas Boyce, 23, 23
11531, Ross Mead, 25, 37
30456, Matthew Tyler, 49, 26
15560, Christine O'Halloran, 37, 45
28249, Kerryn Crane, 33, 41
13171, Jason Ball, 20, 48
19599, Fiona Patterson, 45, 31
24178, Sunil Richter, 26, 36
17378, Felix Weston, 31, 22
16347, Gillian Talbot, 31, 27
15486, Darcy Sanderson, 25, 28
20140, Ursula Lacey, 23, 31
26131, Bernard Hayden, 22, 40
19655, Rory Hammond, 38, 26
24982, Jayne Maher, 37, 36
13354, Noel Dodds, 22, 33
24068, Warwick Hicks, 27, 26
21297, Erin Howarth, 33, 37
30832, Siobhan Owen, 45, 23
14843, Greg Buchanan, 26, 23
21056, Aimee Clifford, 43, 22
25976, Barry Knox, 20, 38
29722, Steven Fenton, 24, 33
11007, Bruno Noble, 38, 32
12423, Clayton Khan, 38, 26
20439, Tegan Downes, 35, 49
20412, Darren Hardy, 44, 27
13939, Neil Chan, 22, 49
15163, James Reid, 43, 38
25469, Tracie Knox, 26, 22
14413, Luis McIntosh, 35, 49
14799, Margot Knox, 32, 34
29464, Marian Brady, 32, 41
21877, Leigh McCabe, 40, 40
